id,word,sentiment,time
1271,nonsense,negative,2018-08-16T12:47:39Z
1271,hard,negative,2018-08-16T12:47:39Z
1271,issue,negative,2018-08-16T12:47:39Z
1271,issue,negative,2018-08-16T12:47:39Z
1272,confusing,negative,2018-08-14T12:52:53Z
1272,weird,negative,2018-08-14T12:52:53Z
1272,confusing,negative,2018-08-14T12:52:53Z
1272,weird,negative,2018-08-14T12:52:53Z
1272,confusing,negative,2018-08-14T12:52:53Z
1272,weird,negative,2018-08-14T12:52:53Z
1273,reluctant,negative,2018-08-15T19:46:44Z
1273,reluctant,negative,2018-08-15T19:46:44Z
1273,reluctant,negative,2018-08-15T19:46:44Z
1275,missed,negative,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1275,missed,negative,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1275,missed,negative,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1275,top,positive,2018-07-31T02:17:36Z
1276,afford,positive,2018-07-31T03:26:41Z
1276,cheap,negative,2018-07-31T03:26:41Z
1276,afford,positive,2018-07-31T03:26:41Z
1276,cheap,negative,2018-07-31T03:26:41Z
1276,afford,positive,2018-07-31T03:26:41Z
1276,cheap,negative,2018-07-31T03:26:41Z
1285,misleading,negative,2018-08-14T12:48:04Z
1285,misleading,negative,2018-08-14T12:48:04Z
1285,misleading,negative,2018-08-14T12:48:04Z
1286,slowly,negative,2018-12-12T21:20:25Z
1286,complain,negative,2018-12-12T21:20:25Z
1286,perfect,positive,2018-12-12T21:20:25Z
1286,slowly,negative,2018-12-12T21:20:25Z
1286,complain,negative,2018-12-12T21:20:25Z
1286,perfect,positive,2018-12-12T21:20:25Z
1286,slowly,negative,2018-12-12T21:20:25Z
1286,slowly,negative,2018-12-12T21:20:25Z
1286,complain,negative,2018-12-12T21:20:25Z
1286,perfect,positive,2018-12-12T21:20:25Z
1286,complain,negative,2018-12-12T21:20:25Z
1286,perfect,positive,2018-12-12T21:20:25Z
1286,complain,negative,2018-12-12T21:20:25Z
1286,perfect,positive,2018-12-12T21:20:25Z
1287,rude,negative,2018-12-15T10:59:57Z
1287,rude,negative,2018-12-15T10:59:57Z
1287,rude,negative,2018-12-15T10:59:57Z
1288,jam,negative,2018-12-19T14:50:59Z
1288,jam,negative,2018-12-19T14:50:59Z
1288,jam,negative,2018-12-19T14:50:59Z
1288,jam,negative,2018-12-19T14:50:59Z
1291,hard,negative,2018-12-15T10:58:49Z
1291,hard,negative,2018-12-15T10:58:49Z
1291,hard,negative,2018-12-15T10:58:49Z
1299,disappointed,negative,2018-12-11T13:44:04Z
1299,disappointed,negative,2018-12-11T13:44:04Z
1299,disappointed,negative,2018-12-11T13:44:04Z
1301,kindly,positive,2018-12-11T13:47:38Z
1301,kindly,positive,2018-12-11T13:47:38Z
1301,kindly,positive,2018-12-11T13:47:38Z
1304,proper,positive,2018-12-12T02:43:47Z
1304,proper,positive,2018-12-12T02:43:47Z
1304,proper,positive,2018-12-12T02:43:47Z
1304,proper,positive,2018-12-12T02:43:47Z
1305,mistaken,negative,2018-12-12T04:15:10Z
1305,limit,negative,2018-12-12T04:15:10Z
1305,fool,negative,2018-12-12T04:15:10Z
1305,mistaken,negative,2018-12-12T04:15:10Z
1305,limit,negative,2018-12-12T04:15:10Z
1305,fool,negative,2018-12-12T04:15:10Z
1305,mistaken,negative,2018-12-12T04:15:10Z
1305,limit,negative,2018-12-12T04:15:10Z
1305,fool,negative,2018-12-12T04:15:10Z
1306,redemption,positive,2018-12-13T05:29:51Z
1306,limit,negative,2018-12-13T05:29:51Z
1306,redemption,positive,2018-12-13T05:29:51Z
1306,limit,negative,2018-12-13T05:29:51Z
1306,redemption,positive,2018-12-13T05:29:51Z
1306,limit,negative,2018-12-13T05:29:51Z
1308,cheating,negative,2018-12-13T07:27:21Z
1308,skill,positive,2018-12-13T07:27:21Z
1308,cheating,negative,2018-12-13T07:27:21Z
1308,skill,positive,2018-12-13T07:27:21Z
1308,cheating,negative,2018-12-13T07:27:21Z
1308,skill,positive,2018-12-13T07:27:21Z
1309,issue,negative,2018-12-13T12:25:27Z
1309,inability,negative,2018-12-13T12:25:27Z
1309,unhelpful,negative,2018-12-13T12:25:27Z
1309,issue,negative,2018-12-13T12:25:27Z
1309,inability,negative,2018-12-13T12:25:27Z
1309,unhelpful,negative,2018-12-13T12:25:27Z
1309,issue,negative,2018-12-13T12:25:27Z
1309,inability,negative,2018-12-13T12:25:27Z
1309,unhelpful,negative,2018-12-13T12:25:27Z
1330,concern,negative,2018-12-11T05:24:38Z
1330,slaves,negative,2018-12-11T05:24:38Z
1330,concern,negative,2018-12-11T05:24:38Z
1330,slaves,negative,2018-12-11T05:24:38Z
1330,concern,negative,2018-12-11T05:24:38Z
1330,slaves,negative,2018-12-11T05:24:38Z
1337,worst,negative,2018-12-11T08:59:17Z
1337,support,positive,2018-12-11T08:59:17Z
1337,worst,negative,2018-12-11T08:59:17Z
1337,support,positive,2018-12-11T08:59:17Z
1337,worst,negative,2018-12-11T08:59:17Z
1337,support,positive,2018-12-11T08:59:17Z
1343,jam,negative,2018-05-28T12:25:53Z
1343,jam,negative,2018-05-28T12:25:53Z
1343,jam,negative,2018-05-28T12:25:53Z
1346,worst,negative,2018-05-28T10:22:33Z
1346,worst,negative,2018-05-28T10:22:33Z
1346,worst,negative,2018-05-28T10:22:33Z
1350,complain,negative,2018-06-17T02:41:47Z
1350,complain,negative,2018-06-17T02:41:47Z
1350,complain,negative,2018-06-17T02:41:47Z
1350,complain,negative,2018-06-17T02:41:47Z
1350,complain,negative,2018-06-17T02:41:47Z
1350,complain,negative,2018-06-17T02:41:47Z
1360,issue,negative,2018-05-31T01:43:10Z
1360,issue,negative,2018-05-31T01:43:10Z
1360,issue,negative,2018-05-31T01:43:10Z
1361,heck,negative,2018-06-24T13:42:25Z
1361,heck,negative,2018-06-24T13:42:25Z
1361,heck,negative,2018-06-24T13:42:25Z
1363,suck,negative,2018-05-30T10:59:49Z
1363,suck,negative,2018-05-30T10:59:49Z
1363,suck,negative,2018-05-30T10:59:49Z
1365,bad,negative,2018-05-29T12:06:16Z
1365,bad,negative,2018-05-29T12:06:16Z
1365,bad,negative,2018-05-29T12:06:16Z
1366,support,positive,2018-05-29T10:10:06Z
1366,suck,negative,2018-05-29T10:10:06Z
1366,miss,negative,2018-05-29T10:10:06Z
1366,support,positive,2018-05-29T10:10:06Z
1366,suck,negative,2018-05-29T10:10:06Z
1366,miss,negative,2018-05-29T10:10:06Z
1366,support,positive,2018-05-29T10:10:06Z
1366,suck,negative,2018-05-29T10:10:06Z
1366,miss,negative,2018-05-29T10:10:06Z
1373,joke,negative,2018-05-28T17:27:28Z
1373,joke,negative,2018-05-28T17:27:28Z
1373,joke,negative,2018-05-28T17:27:28Z
1380,clean,positive,2018-05-28T05:00:45Z
1380,support,positive,2018-05-28T05:00:45Z
1380,illegal,negative,2018-05-28T05:00:45Z
1380,clean,positive,2018-05-28T05:00:45Z
1380,support,positive,2018-05-28T05:00:45Z
1380,illegal,negative,2018-05-28T05:00:45Z
1380,clean,positive,2018-05-28T05:00:45Z
1380,support,positive,2018-05-28T05:00:45Z
1380,illegal,negative,2018-05-28T05:00:45Z
1382,illegal,negative,2018-05-30T09:16:28Z
1382,illegal,negative,2018-05-30T09:16:28Z
1382,illegal,negative,2018-05-30T09:16:28Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,impose,negative,2018-05-29T17:22:47Z
1383,stringent,negative,2018-05-29T17:22:47Z
1383,protect,positive,2018-05-29T17:22:47Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,error,negative,2018-05-29T17:22:47Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,impose,negative,2018-05-29T17:22:47Z
1383,stringent,negative,2018-05-29T17:22:47Z
1383,protect,positive,2018-05-29T17:22:47Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,error,negative,2018-05-29T17:22:47Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,impose,negative,2018-05-29T17:22:47Z
1383,stringent,negative,2018-05-29T17:22:47Z
1383,protect,positive,2018-05-29T17:22:47Z
1383,refund,positive,2018-05-29T17:22:47Z
1383,error,negative,2018-05-29T17:22:47Z
1388,expensive,negative,2018-05-29T10:11:22Z
1388,expensive,negative,2018-05-29T10:11:22Z
1388,expensive,negative,2018-05-29T10:11:22Z
1389,free,positive,2018-05-30T10:22:02Z
1389,free,positive,2018-05-30T10:22:02Z
1389,free,positive,2018-05-30T10:22:02Z
1389,free,positive,2018-05-30T10:22:02Z
1389,free,positive,2018-05-30T10:22:02Z
1389,free,positive,2018-05-30T10:22:02Z
1392,miss,negative,2018-05-28T02:59:59Z
1392,miss,negative,2018-05-28T02:59:59Z
1392,miss,negative,2018-05-28T02:59:59Z
1396,jam,negative,2018-05-28T12:25:53Z
1396,jam,negative,2018-05-28T12:25:53Z
1396,jam,negative,2018-05-28T12:25:53Z
1399,worst,negative,2018-05-28T10:22:33Z
1399,worst,negative,2018-05-28T10:22:33Z
1399,worst,negative,2018-05-28T10:22:33Z
1403,complain,negative,2018-06-17T02:41:47Z
1403,complain,negative,2018-06-17T02:41:47Z
1403,complain,negative,2018-06-17T02:41:47Z
1403,complain,negative,2018-06-17T02:41:47Z
1403,complain,negative,2018-06-17T02:41:47Z
1403,complain,negative,2018-06-17T02:41:47Z
1413,issue,negative,2018-05-31T01:43:10Z
1413,issue,negative,2018-05-31T01:43:10Z
1413,issue,negative,2018-05-31T01:43:10Z
1414,heck,negative,2018-06-24T13:42:25Z
1414,heck,negative,2018-06-24T13:42:25Z
1414,heck,negative,2018-06-24T13:42:25Z
1416,suck,negative,2018-05-30T10:59:49Z
1416,suck,negative,2018-05-30T10:59:49Z
1416,suck,negative,2018-05-30T10:59:49Z
1418,bad,negative,2018-05-29T12:06:16Z
1418,bad,negative,2018-05-29T12:06:16Z
1418,bad,negative,2018-05-29T12:06:16Z
1419,support,positive,2018-05-29T10:10:06Z
1419,suck,negative,2018-05-29T10:10:06Z
1419,miss,negative,2018-05-29T10:10:06Z
1419,support,positive,2018-05-29T10:10:06Z
1419,suck,negative,2018-05-29T10:10:06Z
1419,miss,negative,2018-05-29T10:10:06Z
1419,support,positive,2018-05-29T10:10:06Z
1419,suck,negative,2018-05-29T10:10:06Z
1419,miss,negative,2018-05-29T10:10:06Z
1426,joke,negative,2018-05-28T17:27:28Z
1426,joke,negative,2018-05-28T17:27:28Z
1426,joke,negative,2018-05-28T17:27:28Z
1433,clean,positive,2018-05-28T05:00:45Z
1433,support,positive,2018-05-28T05:00:45Z
1433,illegal,negative,2018-05-28T05:00:45Z
1433,clean,positive,2018-05-28T05:00:45Z
1433,support,positive,2018-05-28T05:00:45Z
1433,illegal,negative,2018-05-28T05:00:45Z
1433,clean,positive,2018-05-28T05:00:45Z
1433,support,positive,2018-05-28T05:00:45Z
1433,illegal,negative,2018-05-28T05:00:45Z
1435,illegal,negative,2018-05-30T09:16:28Z
1435,illegal,negative,2018-05-30T09:16:28Z
1435,illegal,negative,2018-05-30T09:16:28Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,impose,negative,2018-05-29T17:22:47Z
1436,stringent,negative,2018-05-29T17:22:47Z
1436,protect,positive,2018-05-29T17:22:47Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,error,negative,2018-05-29T17:22:47Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,impose,negative,2018-05-29T17:22:47Z
1436,stringent,negative,2018-05-29T17:22:47Z
1436,protect,positive,2018-05-29T17:22:47Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,error,negative,2018-05-29T17:22:47Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,impose,negative,2018-05-29T17:22:47Z
1436,stringent,negative,2018-05-29T17:22:47Z
1436,protect,positive,2018-05-29T17:22:47Z
1436,refund,positive,2018-05-29T17:22:47Z
1436,error,negative,2018-05-29T17:22:47Z
1441,expensive,negative,2018-05-29T10:11:22Z
1441,expensive,negative,2018-05-29T10:11:22Z
1441,expensive,negative,2018-05-29T10:11:22Z
1442,free,positive,2018-05-30T10:22:02Z
1442,free,positive,2018-05-30T10:22:02Z
1442,free,positive,2018-05-30T10:22:02Z
1442,free,positive,2018-05-30T10:22:02Z
1442,free,positive,2018-05-30T10:22:02Z
1442,free,positive,2018-05-30T10:22:02Z
1445,miss,negative,2018-05-28T02:59:59Z
1445,miss,negative,2018-05-28T02:59:59Z
1445,miss,negative,2018-05-28T02:59:59Z
1453,sweet,positive,2018-07-25T06:58:10Z
1453,sweet,positive,2018-07-25T06:58:10Z
1453,sweet,positive,2018-07-25T06:58:10Z
1460,selfish,negative,2018-07-28T08:02:33Z
1460,selfish,negative,2018-07-28T08:02:33Z
1460,selfish,negative,2018-07-28T08:02:33Z
1460,selfish,negative,2018-07-28T08:02:33Z
1463,kindly,positive,2018-08-08T05:43:45Z
1463,cheaper,positive,2018-08-08T05:43:45Z
1463,nice,positive,2018-08-08T05:43:45Z
1463,kindly,positive,2018-08-08T05:43:45Z
1463,cheaper,positive,2018-08-08T05:43:45Z
1463,nice,positive,2018-08-08T05:43:45Z
1463,kindly,positive,2018-08-08T05:43:45Z
1463,cheaper,positive,2018-08-08T05:43:45Z
1463,nice,positive,2018-08-08T05:43:45Z
1464,damn,negative,2018-08-04T03:16:52Z
1464,stupid,negative,2018-08-04T03:16:52Z
1464,damn,negative,2018-08-04T03:16:52Z
1464,stupid,negative,2018-08-04T03:16:52Z
1464,damn,negative,2018-08-04T03:16:52Z
1464,stupid,negative,2018-08-04T03:16:52Z
1465,disappointed,negative,2018-07-30T03:25:07Z
1465,jam,negative,2018-07-30T03:25:07Z
1465,disbelief,negative,2018-07-30T03:25:07Z
1465,spite,negative,2018-07-30T03:25:07Z
1465,disappointed,negative,2018-07-30T03:25:07Z
1465,jam,negative,2018-07-30T03:25:07Z
1465,disbelief,negative,2018-07-30T03:25:07Z
1465,spite,negative,2018-07-30T03:25:07Z
1465,disappointed,negative,2018-07-30T03:25:07Z
1465,jam,negative,2018-07-30T03:25:07Z
1465,disbelief,negative,2018-07-30T03:25:07Z
1465,spite,negative,2018-07-30T03:25:07Z
1465,disappointed,negative,2018-07-30T03:25:07Z
1465,jam,negative,2018-07-30T03:25:07Z
1465,disbelief,negative,2018-07-30T03:25:07Z
1465,spite,negative,2018-07-30T03:25:07Z
1466,reward,positive,2018-07-25T14:40:18Z
1466,benefits,positive,2018-07-25T14:40:18Z
1466,reward,positive,2018-07-25T14:40:18Z
1466,benefits,positive,2018-07-25T14:40:18Z
1466,reward,positive,2018-07-25T14:40:18Z
1466,benefits,positive,2018-07-25T14:40:18Z
1472,worth,positive,2018-07-22T04:44:42Z
1472,worth,positive,2018-07-22T04:44:42Z
1472,worth,positive,2018-07-22T04:44:42Z
1474,mistaken,negative,2018-07-22T07:10:03Z
1474,worth,positive,2018-07-22T07:10:03Z
1474,gold,positive,2018-07-22T07:10:03Z
1474,mistaken,negative,2018-07-22T07:10:03Z
1474,worth,positive,2018-07-22T07:10:03Z
1474,gold,positive,2018-07-22T07:10:03Z
1474,mistaken,negative,2018-07-22T07:10:03Z
1474,worth,positive,2018-07-22T07:10:03Z
1474,gold,positive,2018-07-22T07:10:03Z
1481,crap,negative,2018-08-05T16:26:51Z
1481,fucking,negative,2018-08-05T16:26:51Z
1481,greedy,negative,2018-08-05T16:26:51Z
1481,crap,negative,2018-08-05T16:26:51Z
1481,fucking,negative,2018-08-05T16:26:51Z
1481,greedy,negative,2018-08-05T16:26:51Z
1481,crap,negative,2018-08-05T16:26:51Z
1481,fucking,negative,2018-08-05T16:26:51Z
1481,greedy,negative,2018-08-05T16:26:51Z
1482,loose,negative,2018-08-06T04:37:04Z
1482,loyal,positive,2018-08-06T04:37:04Z
1482,loose,negative,2018-08-06T04:37:04Z
1482,loyal,positive,2018-08-06T04:37:04Z
1482,loose,negative,2018-08-06T04:37:04Z
1482,loyal,positive,2018-08-06T04:37:04Z
1483,support,positive,2018-07-30T05:00:00Z
1483,reasonable,positive,2018-07-30T05:00:00Z
1483,loyal,positive,2018-07-30T05:00:00Z
1483,support,positive,2018-07-30T05:00:00Z
1483,reasonable,positive,2018-07-30T05:00:00Z
1483,loyal,positive,2018-07-30T05:00:00Z
1483,support,positive,2018-07-30T05:00:00Z
1483,reasonable,positive,2018-07-30T05:00:00Z
1483,loyal,positive,2018-07-30T05:00:00Z
1486,risk,negative,2018-07-25T01:45:15Z
1486,lose,negative,2018-07-25T01:45:15Z
1486,loyal,positive,2018-07-25T01:45:15Z
1486,risk,negative,2018-07-25T01:45:15Z
1486,lose,negative,2018-07-25T01:45:15Z
1486,loyal,positive,2018-07-25T01:45:15Z
1486,risk,negative,2018-07-25T01:45:15Z
1486,lose,negative,2018-07-25T01:45:15Z
1486,loyal,positive,2018-07-25T01:45:15Z
1493,wrong,negative,2018-07-26T09:02:11Z
1493,wrong,negative,2018-07-26T09:02:11Z
1493,wrong,negative,2018-07-26T09:02:11Z
1498,protection,positive,2019-05-31T04:20:03Z
1500,refund,positive,2018-08-12T03:40:02Z
1500,bad,negative,2018-08-12T03:40:02Z
1501,stingy,negative,2018-08-04T03:13:56Z
1501,sad,negative,2018-08-04T03:13:56Z
1501,disapointed,negative,2018-08-04T03:13:56Z
1504,cry,negative,2018-08-04T06:32:36Z
1515,top,positive,2018-08-16T06:27:24Z
1516,hell,negative,2018-08-04T04:42:59Z
1517,kindly,positive,2018-08-04T23:53:17Z
1517,enlighten,positive,2018-08-04T23:53:17Z
1521,afford,positive,2018-08-02T09:51:00Z
1526,worst,negative,2018-08-06T22:30:35Z
1533,top,positive,2018-08-14T12:56:38Z
1536,top,positive,2018-08-05T06:39:53Z
1536,urgent,negative,2018-08-05T06:39:53Z
1536,top,positive,2018-08-05T06:39:53Z
1537,hard,negative,2018-08-06T04:56:26Z
1537,pity,negative,2018-08-06T04:56:26Z
1537,wisely,positive,2018-08-06T04:56:26Z
1539,unsure,negative,2018-08-05T15:29:45Z
1539,suspicious,negative,2018-08-05T15:29:45Z
1549,wrong,negative,2018-08-03T01:06:36Z
1549,sufficient,positive,2018-08-03T01:06:36Z
1553,protection,positive,2019-05-31T04:20:03Z
1555,refund,positive,2018-08-12T03:40:02Z
1555,bad,negative,2018-08-12T03:40:02Z
1556,stingy,negative,2018-08-04T03:13:56Z
1556,sad,negative,2018-08-04T03:13:56Z
1556,disapointed,negative,2018-08-04T03:13:56Z
1559,cry,negative,2018-08-04T06:32:36Z
1570,top,positive,2018-08-16T06:27:24Z
1571,hell,negative,2018-08-04T04:42:59Z
1572,kindly,positive,2018-08-04T23:53:17Z
1572,enlighten,positive,2018-08-04T23:53:17Z
1576,afford,positive,2018-08-02T09:51:00Z
1581,worst,negative,2018-08-06T22:30:35Z
1588,top,positive,2018-08-14T12:56:38Z
1591,top,positive,2018-08-05T06:39:53Z
1591,urgent,negative,2018-08-05T06:39:53Z
1591,top,positive,2018-08-05T06:39:53Z
1592,hard,negative,2018-08-06T04:56:26Z
1592,pity,negative,2018-08-06T04:56:26Z
1592,wisely,positive,2018-08-06T04:56:26Z
1594,unsure,negative,2018-08-05T15:29:45Z
1594,suspicious,negative,2018-08-05T15:29:45Z
1604,wrong,negative,2018-08-03T01:06:36Z
1604,sufficient,positive,2018-08-03T01:06:36Z
1608,rejected,negative,2019-11-24T05:07:39Z
1608,unhelpful,negative,2019-11-24T05:07:39Z
1608,rejected,negative,2019-11-24T05:07:39Z
1608,unhelpful,negative,2019-11-24T05:07:39Z
1608,rejected,negative,2019-11-24T05:07:39Z
1608,unhelpful,negative,2019-11-24T05:07:39Z
1608,rejected,negative,2019-11-24T05:07:39Z
1608,unhelpful,negative,2019-11-24T05:07:39Z
1612,stupid,negative,2019-11-24T06:56:52Z
1612,supported,positive,2019-11-24T06:56:52Z
1612,properly,positive,2019-11-24T06:56:52Z
1612,worrying,negative,2019-11-24T06:56:52Z
1612,stupid,negative,2019-11-24T06:56:52Z
1612,supported,positive,2019-11-24T06:56:52Z
1612,properly,positive,2019-11-24T06:56:52Z
1612,worrying,negative,2019-11-24T06:56:52Z
1612,stupid,negative,2019-11-24T06:56:52Z
1612,supported,positive,2019-11-24T06:56:52Z
1612,properly,positive,2019-11-24T06:56:52Z
1612,worrying,negative,2019-11-24T06:56:52Z
1613,wrong,negative,2019-11-25T00:59:08Z
1613,wrong,negative,2019-11-25T00:59:08Z
1613,wrong,negative,2019-11-25T00:59:08Z
1615,mistaken,negative,2019-11-25T06:56:06Z
1615,winner,positive,2019-11-25T06:56:06Z
1615,mistaken,negative,2019-11-25T06:56:06Z
1615,winner,positive,2019-11-25T06:56:06Z
1615,mistaken,negative,2019-11-25T06:56:06Z
1615,winner,positive,2019-11-25T06:56:06Z
1617,dumbfounded,positive,2019-11-24T01:57:57Z
1617,hell,negative,2019-11-24T01:57:57Z
1617,mess,negative,2019-11-24T01:57:57Z
1617,shit,negative,2019-11-24T01:57:57Z
1617,dumbfounded,positive,2019-11-24T01:57:57Z
1617,hell,negative,2019-11-24T01:57:57Z
1617,mess,negative,2019-11-24T01:57:57Z
1617,shit,negative,2019-11-24T01:57:57Z
1617,dumbfounded,positive,2019-11-24T01:57:57Z
1617,hell,negative,2019-11-24T01:57:57Z
1617,mess,negative,2019-11-24T01:57:57Z
1617,shit,negative,2019-11-24T01:57:57Z
1619,messed,negative,2019-11-24T09:05:08Z
1619,messed,negative,2019-11-24T09:05:08Z
1619,messed,negative,2019-11-24T09:05:08Z
1621,arrogant,negative,2019-11-24T11:25:44Z
1621,obstinate,negative,2019-11-24T11:25:44Z
1621,arrogant,negative,2019-11-24T11:25:44Z
1621,obstinate,negative,2019-11-24T11:25:44Z
1621,arrogant,negative,2019-11-24T11:25:44Z
1621,obstinate,negative,2019-11-24T11:25:44Z
1622,funny,negative,2019-11-24T15:17:29Z
1622,benefits,positive,2019-11-24T15:17:29Z
1622,poor,negative,2019-11-24T15:17:29Z
1622,funny,negative,2019-11-24T15:17:29Z
1622,benefits,positive,2019-11-24T15:17:29Z
1622,poor,negative,2019-11-24T15:17:29Z
1622,funny,negative,2019-11-24T15:17:29Z
1622,benefits,positive,2019-11-24T15:17:29Z
1622,poor,negative,2019-11-24T15:17:29Z
1624,bad,negative,2019-11-25T03:44:02Z
1624,shit,negative,2019-11-25T03:44:02Z
1624,bad,negative,2019-11-25T03:44:02Z
1624,shit,negative,2019-11-25T03:44:02Z
1624,bad,negative,2019-11-25T03:44:02Z
1624,shit,negative,2019-11-25T03:44:02Z
1627,top,positive,2019-11-23T15:38:24Z
1628,disable,negative,2019-11-23T15:26:04Z
1628,disable,negative,2019-11-23T15:26:04Z
1628,disable,negative,2019-11-23T15:26:04Z
1630,issues,negative,2019-11-25T12:45:19Z
1630,terrible,negative,2019-11-25T12:45:19Z
1630,errors,negative,2019-11-25T12:45:19Z
1630,improve,positive,2019-11-25T12:45:19Z
1630,issues,negative,2019-11-25T12:45:19Z
1630,terrible,negative,2019-11-25T12:45:19Z
1630,errors,negative,2019-11-25T12:45:19Z
1630,improve,positive,2019-11-25T12:45:19Z
1630,issues,negative,2019-11-25T12:45:19Z
1630,terrible,negative,2019-11-25T12:45:19Z
1630,errors,negative,2019-11-25T12:45:19Z
1630,improve,positive,2019-11-25T12:45:19Z
1631,reasonable,positive,2019-11-22T16:27:12Z
1631,stuck,negative,2019-11-22T16:27:12Z
1631,dying,negative,2019-11-22T16:27:12Z
1631,reasonable,positive,2019-11-22T16:27:12Z
1631,stuck,negative,2019-11-22T16:27:12Z
1631,dying,negative,2019-11-22T16:27:12Z
1631,reasonable,positive,2019-11-22T16:27:12Z
1631,stuck,negative,2019-11-22T16:27:12Z
1631,dying,negative,2019-11-22T16:27:12Z
1633,devil,negative,2019-11-23T07:14:25Z
1633,sucks,negative,2019-11-23T07:14:25Z
1633,honest,positive,2019-11-23T07:14:25Z
1633,devil,negative,2019-11-23T07:14:25Z
1633,sucks,negative,2019-11-23T07:14:25Z
1633,honest,positive,2019-11-23T07:14:25Z
1633,devil,negative,2019-11-23T07:14:25Z
1633,sucks,negative,2019-11-23T07:14:25Z
1633,honest,positive,2019-11-23T07:14:25Z
1633,devil,negative,2019-11-23T07:14:25Z
1633,sucks,negative,2019-11-23T07:14:25Z
1633,honest,positive,2019-11-23T07:14:25Z
1634,winner,positive,2019-11-23T10:01:31Z
1634,winner,positive,2019-11-23T10:01:31Z
1634,winner,positive,2019-11-23T10:01:31Z
1637,bankrupt,negative,2019-11-24T11:49:09Z
1637,bankrupt,negative,2019-11-24T11:49:09Z
1637,bankrupt,negative,2019-11-24T11:49:09Z
1638,genius,positive,2019-11-23T04:15:39Z
1638,genius,positive,2019-11-23T04:15:39Z
1638,genius,positive,2019-11-23T04:15:39Z
1638,genius,positive,2019-11-23T04:15:39Z
1640,lose,negative,2019-11-23T04:24:23Z
1640,lose,negative,2019-11-23T04:24:23Z
1640,lose,negative,2019-11-23T04:24:23Z
1642,screwed,negative,2019-11-22T18:41:01Z
1642,keen,positive,2019-11-22T18:41:01Z
1642,shake,negative,2019-11-22T18:41:01Z
1642,fucking,negative,2019-11-22T18:41:01Z
1642,screwed,negative,2019-11-22T18:41:01Z
1642,keen,positive,2019-11-22T18:41:01Z
1642,shake,negative,2019-11-22T18:41:01Z
1642,fucking,negative,2019-11-22T18:41:01Z
1642,screwed,negative,2019-11-22T18:41:01Z
1642,keen,positive,2019-11-22T18:41:01Z
1642,shake,negative,2019-11-22T18:41:01Z
1642,fucking,negative,2019-11-22T18:41:01Z
1643,refund,positive,2019-11-22T02:18:41Z
1643,refund,positive,2019-11-22T02:18:41Z
1643,refund,positive,2019-11-22T02:18:41Z
1651,ridiculous,negative,2019-11-20T14:04:58Z
1651,ridiculous,negative,2019-11-20T14:04:58Z
1651,ridiculous,negative,2019-11-20T14:04:58Z
1653,ridiculous,negative,2019-11-20T14:05:28Z
1653,ridiculous,negative,2019-11-20T14:05:28Z
1653,ridiculous,negative,2019-11-20T14:05:28Z
1654,cheap,negative,2019-11-20T14:13:25Z
1654,cheap,negative,2019-11-20T14:13:25Z
1654,cheap,negative,2019-11-20T14:13:25Z
1655,useless,negative,2019-11-22T01:36:36Z
1655,wrong,negative,2019-11-22T01:36:36Z
1655,useless,negative,2019-11-22T01:36:36Z
1655,wrong,negative,2019-11-22T01:36:36Z
1655,useless,negative,2019-11-22T01:36:36Z
1655,wrong,negative,2019-11-22T01:36:36Z
1657,damn,negative,2019-11-20T14:09:54Z
1657,hard,negative,2019-11-20T14:09:54Z
1657,contribution,positive,2019-11-20T14:09:54Z
1657,damn,negative,2019-11-20T14:09:54Z
1657,hard,negative,2019-11-20T14:09:54Z
1657,contribution,positive,2019-11-20T14:09:54Z
1657,damn,negative,2019-11-20T14:09:54Z
1657,hard,negative,2019-11-20T14:09:54Z
1657,contribution,positive,2019-11-20T14:09:54Z
1660,bother,negative,2019-11-23T07:30:23Z
1660,bother,negative,2019-11-23T07:30:23Z
1660,bother,negative,2019-11-23T07:30:23Z
1663,bravo,positive,2019-11-23T07:33:50Z
1663,bravo,positive,2019-11-23T07:33:50Z
1663,bravo,positive,2019-11-23T07:33:50Z
1663,bravo,positive,2019-11-23T07:33:50Z
1663,bravo,positive,2019-11-23T07:33:50Z
1663,bravo,positive,2019-11-23T07:33:50Z
1665,entertain,positive,2019-11-23T07:57:25Z
1665,entertain,positive,2019-11-23T07:57:25Z
1665,entertain,positive,2019-11-23T07:57:25Z
1666,pretend,negative,2019-11-23T07:19:28Z
1666,pretend,negative,2019-11-23T07:19:28Z
1666,pretend,negative,2019-11-23T07:19:28Z
